user_id,gender,age_group,occupation
3014,M,35-44,executive_managerial
3015,M,56+,doctor_health_care
3016,M,18-24,programmer
3017,F,35-44,homemaker
3018,M,35-44,other
3019,M,50-55,programmer
3020,F,35-44,executive_managerial
3021,F,45-49,scientist
3022,M,25-34,technician_engineer
3023,F,25-34,executive_managerial
3024,M,35-44,technician_engineer
3025,F,35-44,other
3026,F,18-24,college_grad_student
3027,M,18-24,college_grad_student
3028,M,under_18,k12_student
3029,M,18-24,college_grad_student
3030,M,35-44,academic_educator
3031,M,18-24,college_grad_student
3032,M,25-34,other
3033,M,18-24,college_grad_student
3034,F,18-24,academic_educator
3035,F,25-34,executive_managerial
3036,M,56+,retired
3037,F,25-34,artist
3038,F,35-44,artist
3039,F,50-55,clerical_admin
3040,M,25-34,farmer
3041,M,25-34,college_grad_student
3042,M,56+,academic_educator
3043,M,18-24,artist
3044,M,35-44,self_employed
3045,M,45-49,academic_educator
3046,M,under_18,college_grad_student
3047,F,25-34,college_grad_student
3048,M,18-24,artist
3049,F,50-55,other
3050,M,35-44,programmer
3051,M,18-24,technician_engineer
3052,M,35-44,programmer
3053,F,25-34,clerical_admin
3054,M,18-24,college_grad_student
3055,F,25-34,clerical_admin
3056,M,25-34,tradesman_craftsman
3057,F,25-34,programmer
3058,M,18-24,programmer
3059,M,35-44,other
3060,F,35-44,academic_educator
3061,M,45-49,artist
3062,M,18-24,college_grad_student
3063,M,18-24,college_grad_student
3064,M,35-44,technician_engineer
3065,F,18-24,college_grad_student
3066,M,18-24,college_grad_student
3067,F,25-34,other
3068,F,35-44,homemaker
3069,M,18-24,college_grad_student
3070,F,18-24,college_grad_student
3071,M,25-34,academic_educator
3072,M,50-55,academic_educator
3073,M,25-34,other
3074,M,25-34,other
3075,F,25-34,lawyer
3076,M,35-44,technician_engineer
3077,M,18-24,college_grad_student
3078,F,35-44,academic_educator
3079,F,25-34,academic_educator
3080,M,25-34,writer
3081,M,25-34,executive_managerial
3082,F,35-44,doctor_health_care
3083,F,50-55,other
3084,M,25-34,self_employed
3085,M,25-34,college_grad_student
3086,M,18-24,programmer
3087,F,under_18,academic_educator
3088,F,25-34,college_grad_student
3089,M,45-49,self_employed
3090,M,25-34,artist
3091,F,25-34,other
3092,M,35-44,scientist
3093,F,45-49,writer
3094,M,35-44,other
3095,F,25-34,clerical_admin
3096,F,45-49,clerical_admin
3097,F,25-34,customer_service
3098,M,25-34,college_grad_student
3099,M,25-34,technician_engineer
3100,F,25-34,doctor_health_care
3101,M,18-24,scientist
3102,M,25-34,programmer
3103,M,25-34,writer
3104,M,18-24,technician_engineer
3105,M,35-44,programmer
3106,M,25-34,other
3107,M,25-34,technician_engineer
3108,M,50-55,doctor_health_care
3109,F,25-34,lawyer
3110,M,25-34,other
3111,M,18-24,college_grad_student
3112,M,18-24,programmer
3113,M,25-34,k12_student
3114,M,18-24,customer_service
3115,M,35-44,technician_engineer
3116,M,25-34,programmer
3117,M,35-44,other
3118,M,25-34,other
3119,M,45-49,academic_educator
3120,M,18-24,college_grad_student
3121,M,25-34,artist
3122,F,25-34,executive_managerial
3123,M,25-34,artist
3124,M,25-34,programmer
3125,M,25-34,executive_managerial
3126,M,25-34,artist
3127,F,25-34,other
3128,M,18-24,artist
3129,M,25-34,executive_managerial
3130,M,25-34,executive_managerial
3131,F,25-34,artist
3132,M,35-44,executive_managerial
3133,M,18-24,college_grad_student
3134,M,18-24,college_grad_student
3135,M,25-34,scientist
3136,F,25-34,college_grad_student
3137,M,25-34,lawyer
3138,M,35-44,technician_engineer
3139,M,56+,retired
3140,F,25-34,college_grad_student
3141,M,25-34,sales_marketing
3142,M,25-34,writer
3143,F,50-55,self_employed
3144,F,25-34,executive_managerial
3145,M,18-24,college_grad_student
3146,M,25-34,other
3147,M,25-34,sales_marketing
3148,M,18-24,writer
3149,M,18-24,college_grad_student
3150,F,25-34,clerical_admin
3151,F,25-34,other
3152,M,18-24,college_grad_student
3153,F,25-34,college_grad_student
3154,F,25-34,college_grad_student
3155,M,25-34,executive_managerial
3156,M,35-44,executive_managerial
3157,M,25-34,programmer
3158,M,25-34,scientist
3159,F,25-34,scientist
3160,M,25-34,technician_engineer
3161,M,25-34,executive_managerial
3162,M,25-34,academic_educator
3163,M,18-24,scientist
3164,M,18-24,programmer
3165,M,35-44,executive_managerial
3166,M,18-24,college_grad_student
3167,M,25-34,artist
3168,F,35-44,customer_service
3169,M,50-55,other
3170,M,25-34,other
3171,F,50-55,clerical_admin
3172,M,18-24,programmer
3173,M,25-34,programmer
3174,F,18-24,sales_marketing
3175,M,35-44,self_employed
3176,M,25-34,technician_engineer
3177,F,25-34,doctor_health_care
3178,F,35-44,customer_service
3179,F,18-24,writer
3180,M,25-34,sales_marketing
3181,M,25-34,programmer
3182,M,25-34,programmer
3183,M,50-55,executive_managerial
3184,F,25-34,tradesman_craftsman
3185,M,18-24,executive_managerial
3186,M,50-55,academic_educator
3187,M,35-44,programmer
3188,M,56+,retired
3189,M,25-34,self_employed
3190,M,under_18,technician_engineer
3191,M,25-34,programmer
3192,M,18-24,college_grad_student
3193,M,25-34,other
3194,M,25-34,scientist
3195,M,18-24,college_grad_student
3196,F,18-24,college_grad_student
3197,F,18-24,sales_marketing
3198,M,25-34,programmer
3199,M,18-24,other
3200,F,25-34,academic_educator
3201,M,45-49,executive_managerial
3202,F,18-24,college_grad_student
3203,M,35-44,other
3204,M,45-49,self_employed
3205,F,35-44,self_employed
3206,M,18-24,writer
3207,M,35-44,executive_managerial
3208,M,25-34,sales_marketing
3209,M,25-34,other
3210,F,45-49,other
3211,M,50-55,self_employed
3212,F,25-34,technician_engineer
3213,F,25-34,academic_educator
3214,F,56+,executive_managerial
3215,F,50-55,retired
3216,M,35-44,academic_educator
3217,F,35-44,other
3218,M,56+,doctor_health_care
3219,F,18-24,college_grad_student
3220,M,35-44,executive_managerial
3221,M,25-34,other
3222,M,35-44,executive_managerial
3223,M,25-34,writer
3224,F,25-34,sales_marketing
3225,M,18-24,other
3226,M,35-44,college_grad_student
3227,F,25-34,sales_marketing
3228,M,25-34,sales_marketing
3229,F,56+,academic_educator
3230,M,35-44,self_employed
3231,M,25-34,executive_managerial
3232,M,35-44,programmer
3233,M,50-55,artist
3234,F,under_18,other
3235,M,18-24,college_grad_student
3236,M,18-24,scientist
3237,M,35-44,executive_managerial
3238,M,35-44,executive_managerial
3239,F,25-34,programmer
3240,M,18-24,college_grad_student
3241,F,50-55,other
3242,M,50-55,retired
3243,M,25-34,programmer
3244,F,18-24,college_grad_student
3245,M,18-24,artist
3246,F,35-44,academic_educator
3247,M,35-44,scientist
3248,F,25-34,executive_managerial
3249,F,25-34,college_grad_student
3250,M,25-34,college_grad_student
3251,M,35-44,technician_engineer
3252,M,50-55,other
3253,F,35-44,college_grad_student
3254,F,35-44,doctor_health_care
3255,F,25-34,scientist
3256,M,25-34,scientist
3257,M,25-34,sales_marketing
3258,M,45-49,doctor_health_care
3259,F,18-24,college_grad_student
3260,M,25-34,college_grad_student
3261,M,45-49,writer
3262,M,25-34,sales_marketing
3263,M,50-55,lawyer
3264,F,25-34,academic_educator
3265,M,25-34,scientist
3266,F,25-34,college_grad_student
3267,M,25-34,college_grad_student
3268,M,25-34,programmer
3269,F,18-24,writer
3270,M,18-24,lawyer
3271,F,35-44,other
3272,M,35-44,other
3273,M,35-44,executive_managerial
3274,M,25-34,writer
3275,M,35-44,executive_managerial
3276,M,25-34,writer
3277,M,25-34,technician_engineer
3278,M,35-44,executive_managerial
3279,M,45-49,scientist
3280,M,25-34,executive_managerial
3281,M,25-34,technician_engineer
3282,M,45-49,clerical_admin
3283,M,35-44,self_employed
3284,M,25-34,doctor_health_care
3285,M,25-34,college_grad_student
3286,F,35-44,executive_managerial
3287,M,56+,retired
3288,M,25-34,sales_marketing
3289,M,45-49,doctor_health_care
3290,M,25-34,sales_marketing
3291,F,25-34,executive_managerial
3292,F,50-55,doctor_health_care
3293,M,45-49,sales_marketing
3294,M,18-24,college_grad_student
3295,M,18-24,tradesman_craftsman
3296,M,18-24,sales_marketing
3297,M,18-24,college_grad_student
3298,M,under_18,k12_student
3299,F,25-34,college_grad_student
3300,M,35-44,customer_service
3301,F,25-34,artist
3302,M,25-34,technician_engineer
3303,M,56+,technician_engineer
3304,F,45-49,customer_service
3305,M,56+,writer
3306,M,45-49,sales_marketing
3307,M,50-55,doctor_health_care
3308,F,18-24,writer
3309,M,25-34,technician_engineer
3310,M,45-49,sales_marketing
3311,M,25-34,college_grad_student
3312,F,18-24,college_grad_student
3313,M,35-44,writer
3314,M,25-34,executive_managerial
3315,M,25-34,programmer
3316,M,under_18,unemployed
3317,M,25-34,college_grad_student
3318,M,56+,retired
3319,F,56+,retired
3320,M,25-34,academic_educator
3321,M,35-44,academic_educator
3322,F,18-24,college_grad_student
3323,M,35-44,sales_marketing
3324,M,35-44,technician_engineer
3325,F,35-44,sales_marketing
3326,M,45-49,executive_managerial
3327,M,18-24,programmer
3328,M,56+,unemployed
3329,M,50-55,tradesman_craftsman
3330,F,35-44,academic_educator
3331,F,25-34,executive_managerial
3332,M,25-34,executive_managerial
3333,M,18-24,self_employed
3334,M,35-44,other
3335,M,25-34,other
3336,M,35-44,technician_engineer
3337,M,25-34,college_grad_student
3338,M,45-49,self_employed
3339,M,25-34,technician_engineer
3340,M,45-49,self_employed
3341,M,25-34,writer
3342,F,25-34,customer_service
3343,F,18-24,college_grad_student
3344,M,35-44,other
3345,M,25-34,executive_managerial
3346,M,35-44,executive_managerial
3347,F,35-44,executive_managerial
3348,M,45-49,self_employed
3349,F,18-24,college_grad_student
3350,F,18-24,other
3351,F,18-24,customer_service
3352,M,35-44,other
3353,M,35-44,technician_engineer
3354,M,25-34,executive_managerial
3355,M,25-34,academic_educator
3356,M,35-44,executive_managerial
3357,M,25-34,tradesman_craftsman
3358,F,25-34,academic_educator
3359,M,25-34,writer
3360,F,25-34,other
3361,M,25-34,college_grad_student
3362,F,25-34,other
3363,F,35-44,homemaker
3364,M,56+,retired
3365,M,50-55,technician_engineer
3366,M,35-44,sales_marketing
3367,M,50-55,self_employed
3368,M,25-34,sales_marketing
3369,M,45-49,tradesman_craftsman
3370,M,18-24,college_grad_student
3371,M,25-34,artist
3372,M,56+,retired
3373,M,18-24,self_employed
3374,M,35-44,customer_service
3375,M,25-34,college_grad_student
3376,M,35-44,self_employed
3377,M,25-34,technician_engineer
3378,M,18-24,college_grad_student
3379,M,35-44,academic_educator
3380,M,50-55,other
3381,M,25-34,other
3382,F,under_18,k12_student
3383,M,56+,self_employed
3384,M,35-44,executive_managerial
3385,F,25-34,homemaker
3386,M,18-24,college_grad_student
3387,M,18-24,academic_educator
3388,F,25-34,academic_educator
3389,M,18-24,other
3390,F,45-49,writer
3391,M,18-24,college_grad_student
3392,M,50-55,doctor_health_care
3393,M,35-44,programmer
3394,M,35-44,executive_managerial
3395,M,25-34,executive_managerial
3396,M,25-34,programmer
3397,M,25-34,customer_service
3398,M,18-24,writer
3399,M,25-34,college_grad_student
3400,M,25-34,sales_marketing
3401,M,35-44,executive_managerial
3402,M,35-44,writer
3403,M,35-44,customer_service
3404,M,25-34,farmer
3405,M,35-44,sales_marketing
3406,F,25-34,executive_managerial
3407,F,45-49,customer_service
3408,M,25-34,technician_engineer
3409,M,25-34,college_grad_student
3410,M,35-44,academic_educator
3411,M,18-24,college_grad_student
3412,M,25-34,tradesman_craftsman
3413,F,25-34,technician_engineer
3414,M,25-34,technician_engineer
3415,M,35-44,executive_managerial
3416,M,25-34,programmer
3417,F,18-24,artist
3418,F,18-24,clerical_admin
3419,M,45-49,academic_educator
3420,F,25-34,executive_managerial
3421,M,45-49,executive_managerial
3422,M,25-34,customer_service
3423,M,25-34,executive_managerial
3424,M,25-34,doctor_health_care
3425,M,18-24,writer
3426,M,25-34,writer
3427,M,25-34,sales_marketing
3428,M,45-49,academic_educator
3429,F,25-34,executive_managerial
3430,F,45-49,academic_educator
3431,F,45-49,doctor_health_care
3432,M,25-34,programmer
3433,M,18-24,programmer
3434,M,18-24,college_grad_student
3435,M,45-49,academic_educator
3436,M,35-44,other
3437,F,25-34,other
3438,F,25-34,other
3439,M,18-24,technician_engineer
3440,M,56+,technician_engineer
3441,F,25-34,sales_marketing
3442,M,18-24,programmer
3443,F,35-44,technician_engineer
3444,M,50-55,sales_marketing
3445,F,35-44,writer
3446,M,25-34,executive_managerial
3447,M,25-34,programmer
3448,F,18-24,clerical_admin
3449,M,25-34,sales_marketing
3450,M,25-34,customer_service
3451,F,25-34,lawyer
3452,M,25-34,sales_marketing
3453,M,35-44,executive_managerial
3454,M,18-24,other
3455,F,25-34,other
3456,M,25-34,technician_engineer
3457,M,25-34,writer
3458,M,45-49,other
3459,M,18-24,college_grad_student
3460,M,under_18,college_grad_student
3461,M,35-44,other
3462,F,25-34,college_grad_student
3463,M,25-34,scientist
3464,F,25-34,sales_marketing
3465,M,25-34,sales_marketing
3466,M,25-34,sales_marketing
3467,M,25-34,sales_marketing
3468,M,25-34,writer
3469,M,45-49,technician_engineer
3470,M,35-44,technician_engineer
3471,M,18-24,college_grad_student
3472,M,25-34,doctor_health_care
3473,F,35-44,self_employed
3474,M,35-44,lawyer
3475,M,25-34,sales_marketing
3476,M,50-55,other
3477,F,50-55,academic_educator
3478,M,25-34,executive_managerial
3479,M,18-24,college_grad_student
3480,M,25-34,other
3481,M,18-24,college_grad_student
3482,M,50-55,technician_engineer
3483,F,45-49,executive_managerial
3484,M,18-24,college_grad_student
3485,M,25-34,other
3486,F,18-24,other
3487,M,18-24,college_grad_student
3488,M,45-49,technician_engineer
3489,M,18-24,college_grad_student
3490,M,25-34,other
3491,M,25-34,self_employed
3492,M,35-44,executive_managerial
3493,M,25-34,technician_engineer
3494,M,25-34,academic_educator
3495,M,18-24,college_grad_student
3496,M,35-44,customer_service
3497,F,35-44,artist
3498,M,25-34,technician_engineer
3499,M,25-34,clerical_admin
3500,M,35-44,executive_managerial
3501,F,35-44,executive_managerial
3502,F,18-24,executive_managerial
3503,M,18-24,college_grad_student
3504,M,18-24,executive_managerial
3505,F,25-34,scientist
3506,M,18-24,programmer
3507,M,25-34,other
3508,M,18-24,college_grad_student
3509,M,18-24,college_grad_student
3510,F,18-24,college_grad_student
3511,M,50-55,other
3512,M,18-24,technician_engineer
3513,M,25-34,self_employed
3514,M,18-24,programmer
3515,M,35-44,clerical_admin
3516,M,18-24,college_grad_student
3517,M,18-24,programmer
3518,F,18-24,executive_managerial
3519,F,25-34,sales_marketing
3520,M,25-34,other
3521,M,25-34,other
3522,M,18-24,other
3523,M,35-44,executive_managerial
3524,F,25-34,other
3525,F,18-24,college_grad_student
3526,M,35-44,artist
3527,M,25-34,other
3528,M,35-44,customer_service
3529,F,45-49,academic_educator
3530,M,25-34,other
3531,F,25-34,lawyer
3532,F,35-44,sales_marketing
3533,M,25-34,artist
3534,M,35-44,technician_engineer
3535,M,45-49,tradesman_craftsman
3536,M,18-24,college_grad_student
3537,M,under_18,k12_student
3538,M,35-44,other
3539,F,25-34,college_grad_student
3540,M,18-24,technician_engineer
3541,M,25-34,clerical_admin
3542,M,25-34,scientist
3543,M,25-34,technician_engineer
3544,F,25-34,college_grad_student
3545,M,35-44,programmer
3546,M,25-34,writer
3547,M,35-44,self_employed
3548,M,45-49,executive_managerial
3549,F,35-44,executive_managerial
3550,M,25-34,customer_service
3551,F,56+,other
3552,F,35-44,artist
3553,M,35-44,self_employed
3554,M,25-34,scientist
3555,M,56+,executive_managerial
3556,M,25-34,technician_engineer
3557,M,18-24,customer_service
3558,M,18-24,technician_engineer
3559,M,18-24,college_grad_student
3560,F,25-34,doctor_health_care
3561,M,35-44,sales_marketing
3562,F,25-34,doctor_health_care
3563,M,25-34,artist
3564,M,25-34,lawyer
3565,M,25-34,tradesman_craftsman
3566,M,45-49,other
3567,M,25-34,sales_marketing
3568,M,25-34,other
3569,F,18-24,artist
3570,M,35-44,programmer
3571,M,18-24,college_grad_student
3572,M,35-44,lawyer
3573,M,under_18,k12_student
3574,F,35-44,doctor_health_care
3575,M,25-34,tradesman_craftsman
3576,M,50-55,executive_managerial
3577,F,56+,other
3578,M,50-55,clerical_admin
3579,M,18-24,other
3580,F,18-24,clerical_admin
3581,M,18-24,academic_educator
3582,F,35-44,other
3583,F,25-34,homemaker
3584,M,18-24,other
3585,M,35-44,writer
3586,M,35-44,writer
3587,M,35-44,clerical_admin
3588,M,25-34,artist
3589,F,45-49,other
3590,F,18-24,scientist
3591,M,35-44,doctor_health_care
3592,F,56+,artist
3593,F,25-34,homemaker
3594,M,under_18,other
3595,M,25-34,other
3596,F,35-44,college_grad_student
3597,M,25-34,technician_engineer
3598,M,56+,academic_educator
3599,M,25-34,self_employed
3600,M,35-44,writer
3601,F,35-44,clerical_admin
3602,M,25-34,programmer
3603,F,35-44,executive_managerial
3604,F,under_18,k12_student
3605,M,18-24,programmer
3606,F,25-34,scientist
3607,M,35-44,technician_engineer
3608,F,35-44,homemaker
3609,F,25-34,technician_engineer
3610,M,18-24,doctor_health_care
3611,M,25-34,artist
3612,M,25-34,sales_marketing
3613,M,25-34,other
3614,M,25-34,other
3615,M,25-34,technician_engineer
3616,M,45-49,other
3617,M,35-44,executive_managerial
3618,M,56+,technician_engineer
3619,M,50-55,self_employed
3620,M,25-34,executive_managerial
3621,M,18-24,college_grad_student
3622,M,18-24,academic_educator
3623,M,35-44,lawyer
3624,M,25-34,programmer
3625,M,18-24,k12_student
3626,M,25-34,technician_engineer
3627,F,35-44,academic_educator
3628,M,25-34,executive_managerial
3629,F,50-55,executive_managerial
3630,M,18-24,college_grad_student
3631,M,18-24,college_grad_student
3632,M,50-55,lawyer
3633,M,35-44,tradesman_craftsman
3634,M,50-55,academic_educator
3635,M,50-55,academic_educator
3636,M,25-34,other
3637,M,25-34,doctor_health_care
3638,M,25-34,artist
3639,M,18-24,college_grad_student
3640,M,35-44,executive_managerial
3641,M,25-34,other
3642,F,25-34,executive_managerial
3643,M,25-34,technician_engineer
3644,F,25-34,lawyer
3645,M,35-44,technician_engineer
3646,M,35-44,writer
3647,M,25-34,executive_managerial
3648,M,18-24,college_grad_student
3649,F,25-34,other
3650,M,25-34,other
3651,M,25-34,sales_marketing
3652,M,25-34,programmer
3653,M,18-24,scientist
3654,M,25-34,technician_engineer
3655,F,25-34,executive_managerial
3656,F,45-49,customer_service
3657,M,18-24,technician_engineer
3658,F,25-34,executive_managerial
3659,M,18-24,college_grad_student
3660,M,35-44,executive_managerial
3661,M,35-44,programmer
3662,M,35-44,self_employed
3663,F,35-44,homemaker
3664,F,35-44,academic_educator
3665,M,25-34,other
3666,M,45-49,other
3667,F,under_18,k12_student
3668,F,45-49,executive_managerial
3669,M,25-34,sales_marketing
3670,M,45-49,sales_marketing
3671,M,25-34,college_grad_student
3672,M,35-44,customer_service
3673,M,25-34,artist
3674,M,25-34,writer
3675,M,35-44,executive_managerial
3676,F,35-44,programmer
3677,F,25-34,programmer
3678,M,25-34,other
3679,M,25-34,college_grad_student
3680,F,25-34,academic_educator
3681,M,25-34,executive_managerial
3682,F,50-55,academic_educator
3683,M,25-34,artist
3684,M,25-34,technician_engineer
3685,M,25-34,customer_service
3686,M,25-34,executive_managerial
3687,F,50-55,academic_educator
3688,M,18-24,doctor_health_care
3689,M,25-34,other
3690,M,18-24,other
3691,M,25-34,executive_managerial
3692,M,35-44,technician_engineer
3693,M,25-34,scientist
3694,M,25-34,programmer
3695,M,25-34,artist
3696,M,35-44,executive_managerial
3697,M,25-34,scientist
3698,M,25-34,executive_managerial
3699,F,56+,clerical_admin
3700,M,25-34,sales_marketing
3701,M,35-44,academic_educator
3702,M,35-44,scientist
3703,M,18-24,programmer
3704,F,35-44,other
3705,M,45-49,executive_managerial
3706,M,25-34,programmer
3707,F,18-24,other
3708,M,56+,executive_managerial
3709,M,25-34,programmer
3710,M,under_18,k12_student
3711,M,35-44,other
3712,M,25-34,technician_engineer
3713,F,25-34,executive_managerial
3714,M,25-34,technician_engineer
3715,M,18-24,customer_service
3716,M,18-24,programmer
3717,M,35-44,technician_engineer
3718,M,50-55,technician_engineer
3719,M,25-34,academic_educator
3720,M,45-49,executive_managerial
3721,M,25-34,scientist
3722,M,25-34,tradesman_craftsman
3723,M,25-34,sales_marketing
3724,M,35-44,doctor_health_care
3725,M,18-24,college_grad_student
3726,M,25-34,technician_engineer
3727,M,35-44,executive_managerial
3728,M,18-24,college_grad_student
3729,M,18-24,college_grad_student
3730,M,25-34,academic_educator
3731,M,25-34,technician_engineer
3732,M,25-34,technician_engineer
3733,M,18-24,college_grad_student
3734,M,18-24,college_grad_student
3735,M,25-34,other
3736,M,35-44,academic_educator
3737,M,25-34,sales_marketing
3738,M,45-49,executive_managerial
3739,M,56+,lawyer
3740,M,18-24,customer_service
3741,M,25-34,other
3742,M,25-34,other
3743,F,35-44,executive_managerial
3744,M,25-34,other
3745,F,25-34,homemaker
3746,M,25-34,customer_service
3747,M,45-49,retired
3748,M,18-24,college_grad_student
3749,F,25-34,other
3750,F,18-24,college_grad_student
3751,F,35-44,programmer
3752,F,18-24,academic_educator
3753,M,25-34,executive_managerial
3754,M,56+,executive_managerial
3755,F,50-55,sales_marketing
3756,M,18-24,programmer
3757,M,25-34,executive_managerial
3758,F,35-44,customer_service
3759,M,35-44,doctor_health_care
3760,M,50-55,other
3761,M,25-34,technician_engineer
3762,M,50-55,doctor_health_care
3763,M,25-34,artist
3764,M,25-34,academic_educator
3765,F,50-55,clerical_admin
3766,F,18-24,academic_educator
3767,M,25-34,other
3768,M,25-34,college_grad_student
3769,M,25-34,scientist
3770,F,35-44,clerical_admin
3771,M,25-34,academic_educator
3772,M,35-44,technician_engineer
3773,M,35-44,doctor_health_care
3774,M,25-34,other
3775,M,35-44,programmer
3776,F,25-34,college_grad_student
3777,M,18-24,college_grad_student
3778,M,25-34,other
3779,F,45-49,artist
3780,M,under_18,other
3781,F,56+,lawyer
3782,F,25-34,other
3783,M,25-34,executive_managerial
3784,F,25-34,academic_educator
3785,F,25-34,writer
3786,F,25-34,other
3787,F,25-34,other
3788,F,18-24,other
3789,F,25-34,other
3790,F,25-34,technician_engineer
3791,M,50-55,tradesman_craftsman
3792,M,25-34,doctor_health_care
3793,M,18-24,college_grad_student
3794,F,18-24,college_grad_student
3795,F,18-24,college_grad_student
3796,M,45-49,sales_marketing
3797,M,25-34,executive_managerial
3798,M,25-34,executive_managerial
3799,M,18-24,other
3800,M,18-24,academic_educator
3801,M,18-24,programmer
3802,M,18-24,other
3803,F,35-44,homemaker
3804,M,25-34,doctor_health_care
3805,F,35-44,academic_educator
3806,M,18-24,college_grad_student
3807,F,35-44,unemployed
3808,M,25-34,executive_managerial
3809,M,35-44,doctor_health_care
3810,M,50-55,executive_managerial
3811,M,25-34,scientist
3812,M,35-44,technician_engineer
3813,M,35-44,executive_managerial
3814,M,25-34,scientist
3815,M,25-34,technician_engineer
3816,F,25-34,clerical_admin
3817,M,35-44,clerical_admin
3818,M,45-49,technician_engineer
3819,M,25-34,programmer
3820,M,25-34,technician_engineer
3821,M,25-34,writer
3822,M,45-49,writer
3823,M,56+,executive_managerial
3824,M,25-34,technician_engineer
3825,M,18-24,academic_educator
3826,M,25-34,academic_educator
3827,M,50-55,artist
3828,M,25-34,writer
3829,F,25-34,academic_educator
3830,M,18-24,college_grad_student
3831,F,18-24,doctor_health_care
3832,F,25-34,executive_managerial
3833,M,25-34,academic_educator
3834,M,18-24,artist
3835,M,25-34,executive_managerial
3836,F,50-55,farmer
3837,M,25-34,technician_engineer
3838,F,25-34,sales_marketing
3839,M,50-55,sales_marketing
3840,F,25-34,other
3841,M,45-49,tradesman_craftsman
3842,F,35-44,self_employed
3843,F,under_18,k12_student
3844,M,18-24,college_grad_student
3845,M,25-34,programmer
3846,M,35-44,other
3847,M,25-34,executive_managerial
3848,M,25-34,scientist
3849,M,35-44,other
3850,M,18-24,clerical_admin
3851,M,25-34,programmer
3852,M,50-55,self_employed
3853,M,25-34,sales_marketing
3854,M,25-34,sales_marketing
3855,M,25-34,technician_engineer
3856,F,35-44,writer
3857,M,18-24,sales_marketing
3858,F,45-49,homemaker
3859,M,25-34,other
3860,M,45-49,technician_engineer
3861,M,18-24,college_grad_student
3862,M,25-34,technician_engineer
3863,M,25-34,other
3864,M,50-55,writer
3865,F,under_18,k12_student
3866,M,45-49,sales_marketing
3867,M,35-44,clerical_admin
3868,M,18-24,programmer
3869,M,18-24,technician_engineer
3870,M,25-34,technician_engineer
3871,M,18-24,college_grad_student
3872,M,25-34,academic_educator
3873,F,45-49,artist
3874,M,25-34,executive_managerial
3875,M,25-34,other
3876,M,25-34,other
3877,M,45-49,academic_educator
3878,M,35-44,self_employed
3879,M,25-34,clerical_admin
3880,M,25-34,executive_managerial
3881,M,18-24,artist
3882,M,56+,sales_marketing
3883,M,50-55,self_employed
3884,M,18-24,college_grad_student
3885,M,25-34,programmer
3886,M,35-44,executive_managerial
3887,M,18-24,college_grad_student
3888,M,45-49,technician_engineer
3889,M,45-49,doctor_health_care
3890,M,18-24,college_grad_student
3891,F,56+,self_employed
3892,M,25-34,writer
3893,M,25-34,doctor_health_care
3894,M,35-44,self_employed
3895,F,35-44,other
3896,M,35-44,other
3897,M,56+,technician_engineer
3898,M,45-49,lawyer
3899,M,25-34,technician_engineer
3900,F,25-34,sales_marketing
3901,M,18-24,sales_marketing
3902,M,25-34,customer_service
3903,M,25-34,other
3904,M,under_18,k12_student
3905,M,25-34,technician_engineer
3906,M,50-55,technician_engineer
3907,F,18-24,sales_marketing
3908,M,25-34,other
3909,M,18-24,technician_engineer
3910,M,25-34,writer
3911,M,18-24,other
3912,M,25-34,college_grad_student
3913,M,18-24,technician_engineer
3914,M,35-44,college_grad_student
3915,F,35-44,clerical_admin
3916,M,25-34,college_grad_student
3917,F,35-44,homemaker
3918,M,25-34,tradesman_craftsman
3919,M,45-49,other
3920,M,35-44,technician_engineer
3921,M,25-34,sales_marketing
3922,M,18-24,college_grad_student
3923,M,35-44,artist
3924,M,50-55,programmer
3925,M,25-34,programmer
3926,M,25-34,artist
3927,F,25-34,self_employed
3928,M,25-34,other
3929,M,25-34,customer_service
3930,M,56+,clerical_admin
3931,M,25-34,customer_service
3932,M,25-34,executive_managerial
3933,F,35-44,doctor_health_care
3934,M,25-34,other
3935,M,35-44,tradesman_craftsman
3936,F,35-44,programmer
3937,M,56+,artist
3938,M,25-34,artist
3939,M,45-49,executive_managerial
3940,M,35-44,writer
3941,M,45-49,technician_engineer
3942,M,18-24,college_grad_student
3943,F,35-44,executive_managerial
3944,F,35-44,self_employed
3945,F,45-49,academic_educator
3946,F,25-34,programmer
3947,M,25-34,other
3948,F,45-49,programmer
3949,M,45-49,other
3950,M,25-34,college_grad_student
3951,F,18-24,college_grad_student
3952,F,45-49,academic_educator
3953,M,25-34,programmer
3954,M,18-24,college_grad_student
3955,M,35-44,other
3956,M,25-34,other
3957,M,35-44,lawyer
3958,M,45-49,executive_managerial
3959,F,45-49,academic_educator
3960,F,35-44,sales_marketing
3961,M,25-34,academic_educator
3962,F,56+,other
3963,M,50-55,writer
3964,M,56+,self_employed
3965,M,18-24,lawyer
3966,M,25-34,other
3967,F,18-24,artist
3968,M,25-34,artist
3969,M,56+,executive_managerial
3970,F,25-34,artist
3971,F,18-24,college_grad_student
3972,F,25-34,doctor_health_care
3973,M,25-34,executive_managerial
3974,M,35-44,other
3975,F,25-34,customer_service
3976,F,25-34,other
3977,M,35-44,sales_marketing
3978,M,35-44,retired
3979,F,50-55,homemaker
3980,M,25-34,college_grad_student
3981,F,45-49,other
3982,M,56+,retired
3983,M,25-34,other
3984,M,25-34,executive_managerial
3985,M,45-49,self_employed
3986,M,25-34,executive_managerial
